"","ppt","age","sex","condition","version","type_quest","type_resp","resp","conf","type","cond_rc","cond_rc2","type_rc","type_rc2"
"1143",96,18,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,4,"leading",1,-1,1,1
"1144",96,18,"F","Imagerie apres","B","leading_4","bleue",1,5,"leading",1,-1,1,1
"1145",96,18,"F","Imagerie apres","B","misleading_1","Femme",0,4,"misleading",1,-1,-2,0
"1146",96,18,"F","Imagerie apres","B","misleading_2","menaces d'assassinat",1,5,"misleading",1,-1,-2,0
"1147",96,18,"F","Imagerie apres","B","misleading_3","salle",1,5,"misleading",1,-1,-2,0
"1148",96,18,"F","Imagerie apres","B","misleading_4","matraque",1,5,"misleading",1,-1,-2,0
"1149",96,18,"F","Imagerie apres","B","neutral_1","3",1,4,"neutral",1,-1,1,-1
"1150",96,18,"F","Imagerie apres","B","neutral_2","Bras",0,5,"neutral",1,-1,1,-1
"1151",96,18,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,4,"neutral",1,-1,1,-1
"1152",96,18,"F","Imagerie apres","B","neutral_4","Tête",1,4,"neutral",1,-1,1,-1
"1153",97,18,"F","Imagerie apres","B","leading_1","Police",1,1,"leading",1,-1,1,1
"1154",97,18,"F","Imagerie apres","B","leading_2","2ème étage",0,3,"leading",1,-1,1,1
"1155",97,18,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,5,"leading",1,-1,1,1
"1156",97,18,"F","Imagerie apres","B","leading_4","blanche",0,5,"leading",1,-1,1,1
"1157",97,18,"F","Imagerie apres","B","misleading_1","Homme",1,3,"misleading",1,-1,-2,0
"1158",97,18,"F","Imagerie apres","B","misleading_2","menaces d'assassinat",1,1,"misleading",1,-1,-2,0
"1159",97,18,"F","Imagerie apres","B","misleading_3","salle",1,2,"misleading",1,-1,-2,0
"1160",97,18,"F","Imagerie apres","B","misleading_4","matraque",1,5,"misleading",1,-1,-2,0
"1161",97,18,"F","Imagerie apres","B","neutral_1","3",1,2,"neutral",1,-1,1,-1
"1162",97,18,"F","Imagerie apres","B","neutral_2","Front",1,2,"neutral",1,-1,1,-1
"1163",97,18,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,1,"neutral",1,-1,1,-1
"1164",97,18,"F","Imagerie apres","B","neutral_4","Tête",1,5,"neutral",1,-1,1,-1
"1165",98,20,"F","Imagerie apres","B","leading_1","Police",1,2,"leading",1,-1,1,1
"1166",98,20,"F","Imagerie apres","B","leading_2","1er étage",1,1,"leading",1,-1,1,1
"1167",98,20,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,3,"leading",1,-1,1,1
"1168",98,20,"F","Imagerie apres","B","leading_4","bleue",1,4,"leading",1,-1,1,1
"1169",98,20,"F","Imagerie apres","B","misleading_1","Femme",0,3,"misleading",1,-1,-2,0
"1170",98,20,"F","Imagerie apres","B","misleading_2","menaces d'attentat",0,2,"misleading",1,-1,-2,0
"1171",98,20,"F","Imagerie apres","B","misleading_3","place",0,4,"misleading",1,-1,-2,0
"1172",98,20,"F","Imagerie apres","B","misleading_4","renversé",0,5,"misleading",1,-1,-2,0
"1173",98,20,"F","Imagerie apres","B","neutral_1","3",1,2,"neutral",1,-1,1,-1
"1174",98,20,"F","Imagerie apres","B","neutral_2","Front",1,4,"neutral",1,-1,1,-1
"1175",98,20,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,3,"neutral",1,-1,1,-1
"1176",98,20,"F","Imagerie apres","B","neutral_4","Torse",0,4,"neutral",1,-1,1,-1
"1177",99,19,"F","Imagerie apres","B","leading_1","Police",1,3,"leading",1,-1,1,1
"1178",99,19,"F","Imagerie apres","B","leading_2","2ème étage",0,2,"leading",1,-1,1,1
"1179",99,19,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,5,"leading",1,-1,1,1
"1180",99,19,"F","Imagerie apres","B","leading_4","bleue",1,2,"leading",1,-1,1,1
"1181",99,19,"F","Imagerie apres","B","misleading_1","Femme",0,5,"misleading",1,-1,-2,0
"1182",99,19,"F","Imagerie apres","B","misleading_2","menaces d'assassinat",1,5,"misleading",1,-1,-2,0
"1183",99,19,"F","Imagerie apres","B","misleading_3","salle",1,4,"misleading",1,-1,-2,0
"1184",99,19,"F","Imagerie apres","B","misleading_4","matraque",1,5,"misleading",1,-1,-2,0
"1185",99,19,"F","Imagerie apres","B","neutral_1","3",1,2,"neutral",1,-1,1,-1
"1186",99,19,"F","Imagerie apres","B","neutral_2","Front",1,5,"neutral",1,-1,1,-1
"1187",99,19,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,2,"neutral",1,-1,1,-1
"1188",99,19,"F","Imagerie apres","B","neutral_4","Tête",1,4,"neutral",1,-1,1,-1
"1189",100,18,"F","Imagerie apres","B","leading_1","Journalistes",0,4,"leading",1,-1,1,1
"1190",100,18,"F","Imagerie apres","B","leading_2","2ème étage",0,3,"leading",1,-1,1,1
"1191",100,18,"F","Imagerie apres","B","leading_3","""à bas les députés""",0,5,"leading",1,-1,1,1
"1192",100,18,"F","Imagerie apres","B","leading_4","blanche",0,4,"leading",1,-1,1,1
"1193",100,18,"F","Imagerie apres","B","misleading_1","Femme",0,3,"misleading",1,-1,-2,0
"1194",100,18,"F","Imagerie apres","B","misleading_2","menaces d'assassinat",1,3,"misleading",1,-1,-2,0
"1195",100,18,"F","Imagerie apres","B","misleading_3","salle",1,3,"misleading",1,-1,-2,0
"1196",100,18,"F","Imagerie apres","B","misleading_4","renversé",0,5,"misleading",1,-1,-2,0
"1197",100,18,"F","Imagerie apres","B","neutral_1","3",1,3,"neutral",1,-1,1,-1
"1198",100,18,"F","Imagerie apres","B","neutral_2","Bras",0,3,"neutral",1,-1,1,-1
"1199",100,18,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,4,"neutral",1,-1,1,-1
"1200",100,18,"F","Imagerie apres","B","neutral_4","Tête",1,5,"neutral",1,-1,1,-1
"1201",101,18,"F","Imagerie apres","B","leading_1","Police",1,3,"leading",1,-1,1,1
"1202",101,18,"F","Imagerie apres","B","leading_2","1er étage",1,2,"leading",1,-1,1,1
"1203",101,18,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,2,"leading",1,-1,1,1
"1204",101,18,"F","Imagerie apres","B","leading_4","bleue",1,3,"leading",1,-1,1,1
"1205",101,18,"F","Imagerie apres","B","misleading_1","Homme",1,2,"misleading",1,-1,-2,0
"1206",101,18,"F","Imagerie apres","B","misleading_2","menaces d'attentat",0,2,"misleading",1,-1,-2,0
"1207",101,18,"F","Imagerie apres","B","misleading_3","salle",1,4,"misleading",1,-1,-2,0
"1208",101,18,"F","Imagerie apres","B","misleading_4","renversé",0,3,"misleading",1,-1,-2,0
"1209",101,18,"F","Imagerie apres","B","neutral_1","3",1,2,"neutral",1,-1,1,-1
"1210",101,18,"F","Imagerie apres","B","neutral_2","Front",1,2,"neutral",1,-1,1,-1
"1211",101,18,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,3,"neutral",1,-1,1,-1
"1212",101,18,"F","Imagerie apres","B","neutral_4","Tête",1,3,"neutral",1,-1,1,-1
"1213",102,19,"F","Imagerie apres","B","leading_1","Journalistes",0,5,"leading",1,-1,1,1
"1214",102,19,"F","Imagerie apres","B","leading_2","2ème étage",0,2,"leading",1,-1,1,1
"1215",102,19,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,5,"leading",1,-1,1,1
"1216",102,19,"F","Imagerie apres","B","leading_4","bleue",1,4,"leading",1,-1,1,1
"1217",102,19,"F","Imagerie apres","B","misleading_1","Homme",1,4,"misleading",1,-1,-2,0
"1218",102,19,"F","Imagerie apres","B","misleading_2","menaces d'assassinat",1,5,"misleading",1,-1,-2,0
"1219",102,19,"F","Imagerie apres","B","misleading_3","salle",1,5,"misleading",1,-1,-2,0
"1220",102,19,"F","Imagerie apres","B","misleading_4","matraque",1,5,"misleading",1,-1,-2,0
"1221",102,19,"F","Imagerie apres","B","neutral_1","3",1,5,"neutral",1,-1,1,-1
"1222",102,19,"F","Imagerie apres","B","neutral_2","Front",1,3,"neutral",1,-1,1,-1
"1223",102,19,"F","Imagerie apres","B","neutral_3","Quasiment vide",0,4,"neutral",1,-1,1,-1
"1224",102,19,"F","Imagerie apres","B","neutral_4","Tête",1,5,"neutral",1,-1,1,-1
"1225",103,20,"F","Imagerie apres","B","leading_1","Police",1,3,"leading",1,-1,1,1
"1226",103,20,"F","Imagerie apres","B","leading_2","2ème étage",0,5,"leading",1,-1,1,1
"1227",103,20,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,5,"leading",1,-1,1,1
"1228",103,20,"F","Imagerie apres","B","leading_4","bleue",1,5,"leading",1,-1,1,1
"1229",103,20,"F","Imagerie apres","B","misleading_1","Homme",1,5,"misleading",1,-1,-2,0
"1230",103,20,"F","Imagerie apres","B","misleading_2","menaces d'attentat",0,4,"misleading",1,-1,-2,0
"1231",103,20,"F","Imagerie apres","B","misleading_3","salle",1,5,"misleading",1,-1,-2,0
"1232",103,20,"F","Imagerie apres","B","misleading_4","matraque",1,5,"misleading",1,-1,-2,0
"1233",103,20,"F","Imagerie apres","B","neutral_1","3",1,3,"neutral",1,-1,1,-1
"1234",103,20,"F","Imagerie apres","B","neutral_2","Front",1,3,"neutral",1,-1,1,-1
"1235",103,20,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,2,"neutral",1,-1,1,-1
"1236",103,20,"F","Imagerie apres","B","neutral_4","Tête",1,2,"neutral",1,-1,1,-1
"1237",104,18,"F","Imagerie apres","B","leading_1","Police",1,4,"leading",1,-1,1,1
"1238",104,18,"F","Imagerie apres","B","leading_2","2ème étage",0,2,"leading",1,-1,1,1
"1239",104,18,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,5,"leading",1,-1,1,1
"1240",104,18,"F","Imagerie apres","B","leading_4","bleue",1,5,"leading",1,-1,1,1
"1241",104,18,"F","Imagerie apres","B","misleading_1","Femme",0,5,"misleading",1,-1,-2,0
"1242",104,18,"F","Imagerie apres","B","misleading_2","menaces d'attentat",0,5,"misleading",1,-1,-2,0
"1243",104,18,"F","Imagerie apres","B","misleading_3","salle",1,5,"misleading",1,-1,-2,0
"1244",104,18,"F","Imagerie apres","B","misleading_4","matraque",1,5,"misleading",1,-1,-2,0
"1245",104,18,"F","Imagerie apres","B","neutral_1","3",1,3,"neutral",1,-1,1,-1
"1246",104,18,"F","Imagerie apres","B","neutral_2","Front",1,5,"neutral",1,-1,1,-1
"1247",104,18,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,1,"neutral",1,-1,1,-1
"1248",104,18,"F","Imagerie apres","B","neutral_4","Tête",1,5,"neutral",1,-1,1,-1
"1249",105,19,"H","Imagerie apres","B","leading_1","Police",1,4,"leading",1,-1,1,1
"1250",105,19,"H","Imagerie apres","B","leading_2","1er étage",1,3,"leading",1,-1,1,1
"1251",105,19,"H","Imagerie apres","B","leading_3","""députés tous pourris""",1,5,"leading",1,-1,1,1
"1252",105,19,"H","Imagerie apres","B","leading_4","bleue",1,5,"leading",1,-1,1,1
"1253",105,19,"H","Imagerie apres","B","misleading_1","Homme",1,4,"misleading",1,-1,-2,0
"1254",105,19,"H","Imagerie apres","B","misleading_2","menaces d'assassinat",1,5,"misleading",1,-1,-2,0
"1255",105,19,"H","Imagerie apres","B","misleading_3","salle",1,5,"misleading",1,-1,-2,0
"1256",105,19,"H","Imagerie apres","B","misleading_4","matraque",1,5,"misleading",1,-1,-2,0
"1257",105,19,"H","Imagerie apres","B","neutral_1","2",0,3,"neutral",1,-1,1,-1
"1258",105,19,"H","Imagerie apres","B","neutral_2","Front",1,4,"neutral",1,-1,1,-1
"1259",105,19,"H","Imagerie apres","B","neutral_3","Quasiment vide",0,5,"neutral",1,-1,1,-1
"1260",105,19,"H","Imagerie apres","B","neutral_4","Tête",1,5,"neutral",1,-1,1,-1
"1261",106,19,"F","Imagerie apres","B","leading_1","Police",1,4,"leading",1,-1,1,1
"1262",106,19,"F","Imagerie apres","B","leading_2","2ème étage",0,4,"leading",1,-1,1,1
"1263",106,19,"F","Imagerie apres","B","leading_3","""députés tous pourris""",1,1,"leading",1,-1,1,1
"1264",106,19,"F","Imagerie apres","B","leading_4","bleue",1,4,"leading",1,-1,1,1
"1265",106,19,"F","Imagerie apres","B","misleading_1","Homme",1,3,"misleading",1,-1,-2,0
"1266",106,19,"F","Imagerie apres","B","misleading_2","menaces d'attentat",0,2,"misleading",1,-1,-2,0
"1267",106,19,"F","Imagerie apres","B","misleading_3","place",0,5,"misleading",1,-1,-2,0
"1268",106,19,"F","Imagerie apres","B","misleading_4","renversé",0,5,"misleading",1,-1,-2,0
"1269",106,19,"F","Imagerie apres","B","neutral_1","3",1,5,"neutral",1,-1,1,-1
"1270",106,19,"F","Imagerie apres","B","neutral_2","Front",1,5,"neutral",1,-1,1,-1
"1271",106,19,"F","Imagerie apres","B","neutral_3","Quasiment pleine",1,4,"neutral",1,-1,1,-1
"1272",106,19,"F","Imagerie apres","B","neutral_4","Tête",1,5,"neutral",1,-1,1,-1
"1273",107,21,"F","Imagerie apres","C","leading_1","Homme",1,5,"leading",1,-1,1,1
"1274",107,21,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,4,"leading",1,-1,1,1
"1275",107,21,"F","Imagerie apres","C","leading_3","salle",1,2,"leading",1,-1,1,1
"1276",107,21,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1277",107,21,"F","Imagerie apres","C","misleading_1","3",1,4,"misleading",1,-1,-2,0
"1278",107,21,"F","Imagerie apres","C","misleading_2","Front",1,5,"misleading",1,-1,-2,0
"1279",107,21,"F","Imagerie apres","C","misleading_3","Quasiment pleine",1,3,"misleading",1,-1,-2,0
"1280",107,21,"F","Imagerie apres","C","misleading_4","Tête",1,5,"misleading",1,-1,-2,0
"1281",107,21,"F","Imagerie apres","C","neutral_1","Journalistes",0,5,"neutral",1,-1,1,-1
"1282",107,21,"F","Imagerie apres","C","neutral_2","2ème étage",0,5,"neutral",1,-1,1,-1
"1283",107,21,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,5,"neutral",1,-1,1,-1
"1284",107,21,"F","Imagerie apres","C","neutral_4","bleue",1,3,"neutral",1,-1,1,-1
"1285",108,19,"F","Imagerie apres","C","leading_1","Homme",1,4,"leading",1,-1,1,1
"1286",108,19,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,1,"leading",1,-1,1,1
"1287",108,19,"F","Imagerie apres","C","leading_3","salle",1,5,"leading",1,-1,1,1
"1288",108,19,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1289",108,19,"F","Imagerie apres","C","misleading_1","3",1,5,"misleading",1,-1,-2,0
"1290",108,19,"F","Imagerie apres","C","misleading_2","Front",1,1,"misleading",1,-1,-2,0
"1291",108,19,"F","Imagerie apres","C","misleading_3","Quasiment vide",0,1,"misleading",1,-1,-2,0
"1292",108,19,"F","Imagerie apres","C","misleading_4","Tête",1,4,"misleading",1,-1,-2,0
"1293",108,19,"F","Imagerie apres","C","neutral_1","Police",1,3,"neutral",1,-1,1,-1
"1294",108,19,"F","Imagerie apres","C","neutral_2","2ème étage",0,4,"neutral",1,-1,1,-1
"1295",108,19,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,3,"neutral",1,-1,1,-1
"1296",108,19,"F","Imagerie apres","C","neutral_4","blanche",0,2,"neutral",1,-1,1,-1
"1297",109,20,"F","Imagerie apres","C","leading_1","Femme",0,4,"leading",1,-1,1,1
"1298",109,20,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,4,"leading",1,-1,1,1
"1299",109,20,"F","Imagerie apres","C","leading_3","salle",1,3,"leading",1,-1,1,1
"1300",109,20,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1301",109,20,"F","Imagerie apres","C","misleading_1","3",1,4,"misleading",1,-1,-2,0
"1302",109,20,"F","Imagerie apres","C","misleading_2","Front",1,3,"misleading",1,-1,-2,0
"1303",109,20,"F","Imagerie apres","C","misleading_3","Quasiment vide",0,4,"misleading",1,-1,-2,0
"1304",109,20,"F","Imagerie apres","C","misleading_4","Tête",1,5,"misleading",1,-1,-2,0
"1305",109,20,"F","Imagerie apres","C","neutral_1","Police",1,5,"neutral",1,-1,1,-1
"1306",109,20,"F","Imagerie apres","C","neutral_2","2ème étage",0,4,"neutral",1,-1,1,-1
"1307",109,20,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,5,"neutral",1,-1,1,-1
"1308",109,20,"F","Imagerie apres","C","neutral_4","bleue",1,5,"neutral",1,-1,1,-1
"1309",110,18,"M","Imagerie apres","C","leading_1","Homme",1,5,"leading",1,-1,1,1
"1310",110,18,"M","Imagerie apres","C","leading_2","menaces d'assassinat",1,2,"leading",1,-1,1,1
"1311",110,18,"M","Imagerie apres","C","leading_3","salle",1,5,"leading",1,-1,1,1
"1312",110,18,"M","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1313",110,18,"M","Imagerie apres","C","misleading_1","3",1,4,"misleading",1,-1,-2,0
"1314",110,18,"M","Imagerie apres","C","misleading_2","Front",1,3,"misleading",1,-1,-2,0
"1315",110,18,"M","Imagerie apres","C","misleading_3","Quasiment pleine",1,4,"misleading",1,-1,-2,0
"1316",110,18,"M","Imagerie apres","C","misleading_4","Torse",0,5,"misleading",1,-1,-2,0
"1317",110,18,"M","Imagerie apres","C","neutral_1","Police",1,5,"neutral",1,-1,1,-1
"1318",110,18,"M","Imagerie apres","C","neutral_2","1er étage",1,3,"neutral",1,-1,1,-1
"1319",110,18,"M","Imagerie apres","C","neutral_3","""députés tous pourris""",1,4,"neutral",1,-1,1,-1
"1320",110,18,"M","Imagerie apres","C","neutral_4","bleue",1,5,"neutral",1,-1,1,-1
"1321",111,20,"F","Imagerie apres","C","leading_1","Homme",1,4,"leading",1,-1,1,1
"1322",111,20,"F","Imagerie apres","C","leading_2","menaces d'attentat",0,5,"leading",1,-1,1,1
"1323",111,20,"F","Imagerie apres","C","leading_3","salle",1,5,"leading",1,-1,1,1
"1324",111,20,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1325",111,20,"F","Imagerie apres","C","misleading_1","3",1,2,"misleading",1,-1,-2,0
"1326",111,20,"F","Imagerie apres","C","misleading_2","Front",1,4,"misleading",1,-1,-2,0
"1327",111,20,"F","Imagerie apres","C","misleading_3","Quasiment pleine",1,1,"misleading",1,-1,-2,0
"1328",111,20,"F","Imagerie apres","C","misleading_4","Tête",1,5,"misleading",1,-1,-2,0
"1329",111,20,"F","Imagerie apres","C","neutral_1","Journalistes",0,5,"neutral",1,-1,1,-1
"1330",111,20,"F","Imagerie apres","C","neutral_2","1er étage",1,3,"neutral",1,-1,1,-1
"1331",111,20,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,5,"neutral",1,-1,1,-1
"1332",111,20,"F","Imagerie apres","C","neutral_4","bleue",1,4,"neutral",1,-1,1,-1
"1333",112,23,"F","Imagerie apres","C","leading_1","Homme",1,3,"leading",1,-1,1,1
"1334",112,23,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,5,"leading",1,-1,1,1
"1335",112,23,"F","Imagerie apres","C","leading_3","salle",1,2,"leading",1,-1,1,1
"1336",112,23,"F","Imagerie apres","C","leading_4","matraque",1,3,"leading",1,-1,1,1
"1337",112,23,"F","Imagerie apres","C","misleading_1","3",1,5,"misleading",1,-1,-2,0
"1338",112,23,"F","Imagerie apres","C","misleading_2","Front",1,4,"misleading",1,-1,-2,0
"1339",112,23,"F","Imagerie apres","C","misleading_3","Quasiment vide",0,1,"misleading",1,-1,-2,0
"1340",112,23,"F","Imagerie apres","C","misleading_4","Tête",1,3,"misleading",1,-1,-2,0
"1341",112,23,"F","Imagerie apres","C","neutral_1","Journalistes",0,4,"neutral",1,-1,1,-1
"1342",112,23,"F","Imagerie apres","C","neutral_2","2ème étage",0,2,"neutral",1,-1,1,-1
"1343",112,23,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,3,"neutral",1,-1,1,-1
"1344",112,23,"F","Imagerie apres","C","neutral_4","bleue",1,5,"neutral",1,-1,1,-1
"1345",113,18,"F","Imagerie apres","C","leading_1","Homme",1,3,"leading",1,-1,1,1
"1346",113,18,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,4,"leading",1,-1,1,1
"1347",113,18,"F","Imagerie apres","C","leading_3","salle",1,5,"leading",1,-1,1,1
"1348",113,18,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1349",113,18,"F","Imagerie apres","C","misleading_1","3",1,3,"misleading",1,-1,-2,0
"1350",113,18,"F","Imagerie apres","C","misleading_2","Front",1,3,"misleading",1,-1,-2,0
"1351",113,18,"F","Imagerie apres","C","misleading_3","Quasiment pleine",1,3,"misleading",1,-1,-2,0
"1352",113,18,"F","Imagerie apres","C","misleading_4","Tête",1,5,"misleading",1,-1,-2,0
"1353",113,18,"F","Imagerie apres","C","neutral_1","Police",1,5,"neutral",1,-1,1,-1
"1354",113,18,"F","Imagerie apres","C","neutral_2","1er étage",1,3,"neutral",1,-1,1,-1
"1355",113,18,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,4,"neutral",1,-1,1,-1
"1356",113,18,"F","Imagerie apres","C","neutral_4","bleue",1,5,"neutral",1,-1,1,-1
"1357",114,18,"F","Imagerie apres","C","leading_1","Homme",1,4,"leading",1,-1,1,1
"1358",114,18,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,3,"leading",1,-1,1,1
"1359",114,18,"F","Imagerie apres","C","leading_3","salle",1,2,"leading",1,-1,1,1
"1360",114,18,"F","Imagerie apres","C","leading_4","matraque",1,4,"leading",1,-1,1,1
"1361",114,18,"F","Imagerie apres","C","misleading_1","3",1,1,"misleading",1,-1,-2,0
"1362",114,18,"F","Imagerie apres","C","misleading_2","Front",1,2,"misleading",1,-1,-2,0
"1363",114,18,"F","Imagerie apres","C","misleading_3","Quasiment vide",0,2,"misleading",1,-1,-2,0
"1364",114,18,"F","Imagerie apres","C","misleading_4","Tête",1,2,"misleading",1,-1,-2,0
"1365",114,18,"F","Imagerie apres","C","neutral_1","Journalistes",0,3,"neutral",1,-1,1,-1
"1366",114,18,"F","Imagerie apres","C","neutral_2","1er étage",1,2,"neutral",1,-1,1,-1
"1367",114,18,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,5,"neutral",1,-1,1,-1
"1368",114,18,"F","Imagerie apres","C","neutral_4","bleue",1,4,"neutral",1,-1,1,-1
"1369",115,18,"F","Imagerie apres","C","leading_1","Homme",1,3,"leading",1,-1,1,1
"1370",115,18,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,4,"leading",1,-1,1,1
"1371",115,18,"F","Imagerie apres","C","leading_3","salle",1,2,"leading",1,-1,1,1
"1372",115,18,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1373",115,18,"F","Imagerie apres","C","misleading_1","3",1,2,"misleading",1,-1,-2,0
"1374",115,18,"F","Imagerie apres","C","misleading_2","Front",1,5,"misleading",1,-1,-2,0
"1375",115,18,"F","Imagerie apres","C","misleading_3","Quasiment pleine",1,3,"misleading",1,-1,-2,0
"1376",115,18,"F","Imagerie apres","C","misleading_4","Tête",1,5,"misleading",1,-1,-2,0
"1377",115,18,"F","Imagerie apres","C","neutral_1","Police",1,2,"neutral",1,-1,1,-1
"1378",115,18,"F","Imagerie apres","C","neutral_2","1er étage",1,3,"neutral",1,-1,1,-1
"1379",115,18,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,4,"neutral",1,-1,1,-1
"1380",115,18,"F","Imagerie apres","C","neutral_4","bleue",1,2,"neutral",1,-1,1,-1
"1381",116,18,"F","Imagerie apres","C","leading_1","Homme",1,5,"leading",1,-1,1,1
"1382",116,18,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,3,"leading",1,-1,1,1
"1383",116,18,"F","Imagerie apres","C","leading_3","salle",1,3,"leading",1,-1,1,1
"1384",116,18,"F","Imagerie apres","C","leading_4","matraque",1,4,"leading",1,-1,1,1
"1385",116,18,"F","Imagerie apres","C","misleading_1","3",1,2,"misleading",1,-1,-2,0
"1386",116,18,"F","Imagerie apres","C","misleading_2","Front",1,3,"misleading",1,-1,-2,0
"1387",116,18,"F","Imagerie apres","C","misleading_3","Quasiment pleine",1,1,"misleading",1,-1,-2,0
"1388",116,18,"F","Imagerie apres","C","misleading_4","Tête",1,3,"misleading",1,-1,-2,0
"1389",116,18,"F","Imagerie apres","C","neutral_1","Police",1,4,"neutral",1,-1,1,-1
"1390",116,18,"F","Imagerie apres","C","neutral_2","1er étage",1,1,"neutral",1,-1,1,-1
"1391",116,18,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,3,"neutral",1,-1,1,-1
"1392",116,18,"F","Imagerie apres","C","neutral_4","bleue",1,2,"neutral",1,-1,1,-1
"1393",117,20,"F","Imagerie apres","C","leading_1","Homme",1,5,"leading",1,-1,1,1
"1394",117,20,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,4,"leading",1,-1,1,1
"1395",117,20,"F","Imagerie apres","C","leading_3","salle",1,5,"leading",1,-1,1,1
"1396",117,20,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1397",117,20,"F","Imagerie apres","C","misleading_1","3",1,3,"misleading",1,-1,-2,0
"1398",117,20,"F","Imagerie apres","C","misleading_2","Front",1,4,"misleading",1,-1,-2,0
"1399",117,20,"F","Imagerie apres","C","misleading_3","Quasiment vide",0,4,"misleading",1,-1,-2,0
"1400",117,20,"F","Imagerie apres","C","misleading_4","Tête",1,2,"misleading",1,-1,-2,0
"1401",117,20,"F","Imagerie apres","C","neutral_1","Police",1,5,"neutral",1,-1,1,-1
"1402",117,20,"F","Imagerie apres","C","neutral_2","2ème étage",0,3,"neutral",1,-1,1,-1
"1403",117,20,"F","Imagerie apres","C","neutral_3","""députés tous pourris""",1,3,"neutral",1,-1,1,-1
"1404",117,20,"F","Imagerie apres","C","neutral_4","blanche",0,4,"neutral",1,-1,1,-1
"1405",118,20,"H","Imagerie apres","C","leading_1","Homme",1,5,"leading",1,-1,1,1
"1406",118,20,"H","Imagerie apres","C","leading_2","menaces d'assassinat",1,4,"leading",1,-1,1,1
"1407",118,20,"H","Imagerie apres","C","leading_3","salle",1,5,"leading",1,-1,1,1
"1408",118,20,"H","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
"1409",118,20,"H","Imagerie apres","C","misleading_1","3",1,4,"misleading",1,-1,-2,0
"1410",118,20,"H","Imagerie apres","C","misleading_2","Bras",0,4,"misleading",1,-1,-2,0
"1411",118,20,"H","Imagerie apres","C","misleading_3","Quasiment vide",0,4,"misleading",1,-1,-2,0
"1412",118,20,"H","Imagerie apres","C","misleading_4","Tête",1,5,"misleading",1,-1,-2,0
"1413",118,20,"H","Imagerie apres","C","neutral_1","Police",1,3,"neutral",1,-1,1,-1
"1414",118,20,"H","Imagerie apres","C","neutral_2","2ème étage",0,2,"neutral",1,-1,1,-1
"1415",118,20,"H","Imagerie apres","C","neutral_3","""députés tous pourris""",1,5,"neutral",1,-1,1,-1
"1416",118,20,"H","Imagerie apres","C","neutral_4","bleue",1,5,"neutral",1,-1,1,-1
"1417",119,18,"F","Imagerie apres","C","leading_1","Femme",0,3,"leading",1,-1,1,1
"1418",119,18,"F","Imagerie apres","C","leading_2","menaces d'assassinat",1,4,"leading",1,-1,1,1
"1419",119,18,"F","Imagerie apres","C","leading_3","salle",1,5,"leading",1,-1,1,1
"1420",119,18,"F","Imagerie apres","C","leading_4","matraque",1,5,"leading",1,-1,1,1
