"","ppt","sex","age","condition","item_type","item","resp","item_type_rc_1","item_type_rc_2","cond_rc"
"2534","I3","H",22,"Imagery","Studied","Chaise",4,1,-1,-0.5
"2535","I3","H",22,"Imagery","Studied","Chalet",4,1,-1,-0.5
"2536","I3","H",22,"Imagery","Lure","Chaussure",1,0,2,-0.5
"2537","I3","H",22,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"2538","I3","H",22,"Imagery","Studied","Clé",4,1,-1,-0.5
"2539","I3","H",22,"Imagery","Studied","Clocher",4,1,-1,-0.5
"2540","I3","H",22,"Imagery","Studied","Couverture",4,1,-1,-0.5
"2541","I3","H",22,"Imagery","Studied","Croix",4,1,-1,-0.5
"2542","I3","H",22,"Imagery","Lure","Eglise",1,0,2,-0.5
"2543","I3","H",22,"Imagery","Lure","Fauteuil",1,0,2,-0.5
"2544","I3","H",22,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"2545","I3","H",22,"Imagery","Unstudied","Feu",2,-1,-1,-0.5
"2546","I3","H",22,"Imagery","Unstudied","Flamme",2,-1,-1,-0.5
"2547","I3","H",22,"Imagery","Unstudied","Forêt",2,-1,-1,-0.5
"2548","I3","H",22,"Imagery","Unstudied","Fumée",3,-1,-1,-0.5
"2549","I3","H",22,"Imagery","Unstudied","Fusil",2,-1,-1,-0.5
"2550","I3","H",22,"Imagery","Unstudied","Gare",2,-1,-1,-0.5
"2551","I3","H",22,"Imagery","Unstudied","Incendie",2,-1,-1,-0.5
"2552","I3","H",22,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"2553","I3","H",22,"Imagery","Lure","Laine",1,0,2,-0.5
"2554","I3","H",22,"Imagery","Unstudied","Lavande",2,-1,-1,-0.5
"2555","I3","H",22,"Imagery","Studied","Luge",4,1,-1,-0.5
"2556","I3","H",22,"Imagery","Unstudied","Métal",2,-1,-1,-0.5
"2557","I3","H",22,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"2558","I3","H",22,"Imagery","Studied","Miel",4,1,-1,-0.5
"2559","I3","H",22,"Imagery","Studied","Moteur",4,1,-1,-0.5
"2560","I3","H",22,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"2561","I3","H",22,"Imagery","Studied","Mouton",4,1,-1,-0.5
"2562","I3","H",22,"Imagery","Lure","Neige",1,0,2,-0.5
"2563","I3","H",22,"Imagery","Studied","Nid",4,1,-1,-0.5
"2564","I3","H",22,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"2565","I3","H",22,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"2566","I3","H",22,"Imagery","Studied","Pied",4,1,-1,-0.5
"2567","I3","H",22,"Imagery","Lure","Porte",2,0,2,-0.5
"2568","I3","H",22,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"2569","I3","H",22,"Imagery","Studied","Reine",4,1,-1,-0.5
"2570","I3","H",22,"Imagery","Unstudied","Salaire",2,-1,-1,-0.5
"2571","I3","H",22,"Imagery","Unstudied","Savon",2,-1,-1,-0.5
"2572","I3","H",22,"Imagery","Studied","Semelle",4,1,-1,-0.5
"2573","I3","H",22,"Imagery","Studied","Seuil",3,1,-1,-0.5
"2574","I3","H",22,"Imagery","Studied","Ski",4,1,-1,-0.5
"2575","I3","H",22,"Imagery","Unstudied","Soldat",2,-1,-1,-0.5
"2576","I3","H",22,"Imagery","Unstudied","Train",2,-1,-1,-0.5
"2577","I3","H",22,"Imagery","Studied","Tricot",4,1,-1,-0.5
"2578","I3","H",22,"Imagery","Lure","Vin",1,0,2,-0.5
"2579","I3","H",22,"Imagery","Lure","Voiture",1,0,2,-0.5
"2580","I3","H",22,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"2581","I4","F",22,"Imagery","Lure","Abeille",1,0,2,-0.5
"2582","I4","F",22,"Imagery","Studied","Accident",3,1,-1,-0.5
"2583","I4","F",22,"Imagery","Studied","Alcool",3,1,-1,-0.5
"2584","I4","F",22,"Imagery","Studied","Amende",3,1,-1,-0.5
"2585","I4","F",22,"Imagery","Unstudied","Arbre",1,-1,-1,-0.5
"2586","I4","F",22,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"2587","I4","F",22,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"2588","I4","F",22,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"2589","I4","F",22,"Imagery","Studied","Barrique",3,1,-1,-0.5
"2590","I4","F",22,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"2591","I4","F",22,"Imagery","Studied","Botte",3,1,-1,-0.5
"2592","I4","F",22,"Imagery","Studied","Bureau",3,1,-1,-0.5
"2593","I4","F",22,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"2594","I4","F",22,"Imagery","Studied","Chaise",3,1,-1,-0.5
"2595","I4","F",22,"Imagery","Studied","Chalet",3,1,-1,-0.5
"2596","I4","F",22,"Imagery","Lure","Chaussure",1,0,2,-0.5
"2597","I4","F",22,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"2598","I4","F",22,"Imagery","Studied","Clé",3,1,-1,-0.5
"2599","I4","F",22,"Imagery","Studied","Clocher",3,1,-1,-0.5
"2600","I4","F",22,"Imagery","Studied","Couverture",3,1,-1,-0.5
"2601","I4","F",22,"Imagery","Studied","Croix",3,1,-1,-0.5
"2602","I4","F",22,"Imagery","Lure","Eglise",1,0,2,-0.5
"2603","I4","F",22,"Imagery","Lure","Fauteuil",1,0,2,-0.5
"2604","I4","F",22,"Imagery","Studied","Fenêtre",3,1,-1,-0.5
"2605","I4","F",22,"Imagery","Unstudied","Feu",2,-1,-1,-0.5
"2606","I4","F",22,"Imagery","Unstudied","Flamme",2,-1,-1,-0.5
"2607","I4","F",22,"Imagery","Unstudied","Forêt",2,-1,-1,-0.5
"2608","I4","F",22,"Imagery","Unstudied","Fumée",3,-1,-1,-0.5
"2609","I4","F",22,"Imagery","Unstudied","Fusil",2,-1,-1,-0.5
"2610","I4","F",22,"Imagery","Unstudied","Gare",2,-1,-1,-0.5
"2611","I4","F",22,"Imagery","Unstudied","Incendie",2,-1,-1,-0.5
"2612","I4","F",22,"Imagery","Studied","Ivresse",3,1,-1,-0.5
"2613","I4","F",22,"Imagery","Lure","Laine",1,0,2,-0.5
"2614","I4","F",22,"Imagery","Unstudied","Lavande",2,-1,-1,-0.5
"2615","I4","F",22,"Imagery","Studied","Luge",3,1,-1,-0.5
"2616","I4","F",22,"Imagery","Unstudied","Métal",2,-1,-1,-0.5
"2617","I4","F",22,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"2618","I4","F",22,"Imagery","Studied","Miel",3,1,-1,-0.5
"2619","I4","F",22,"Imagery","Studied","Moteur",3,1,-1,-0.5
"2620","I4","F",22,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"2621","I4","F",22,"Imagery","Studied","Mouton",3,1,-1,-0.5
"2622","I4","F",22,"Imagery","Lure","Neige",1,0,2,-0.5
"2623","I4","F",22,"Imagery","Studied","Nid",3,1,-1,-0.5
"2624","I4","F",22,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"2625","I4","F",22,"Imagery","Studied","Pantoufle",3,1,-1,-0.5
"2626","I4","F",22,"Imagery","Studied","Pied",3,1,-1,-0.5
"2627","I4","F",22,"Imagery","Lure","Porte",2,0,2,-0.5
"2628","I4","F",22,"Imagery","Studied","Prêtre",3,1,-1,-0.5
"2629","I4","F",22,"Imagery","Studied","Reine",3,1,-1,-0.5
"2630","I4","F",22,"Imagery","Unstudied","Salaire",2,-1,-1,-0.5
"2631","I4","F",22,"Imagery","Unstudied","Savon",2,-1,-1,-0.5
"2632","I4","F",22,"Imagery","Studied","Semelle",3,1,-1,-0.5
"2633","I4","F",22,"Imagery","Studied","Seuil",4,1,-1,-0.5
"2634","I4","F",22,"Imagery","Studied","Ski",3,1,-1,-0.5
"2635","I4","F",22,"Imagery","Unstudied","Soldat",2,-1,-1,-0.5
"2636","I4","F",22,"Imagery","Unstudied","Train",2,-1,-1,-0.5
"2637","I4","F",22,"Imagery","Studied","Tricot",3,1,-1,-0.5
"2638","I4","F",22,"Imagery","Lure","Vin",2,0,2,-0.5
"2639","I4","F",22,"Imagery","Lure","Voiture",1,0,2,-0.5
"2640","I4","F",22,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"2641","I5","F",19,"Imagery","Lure","Abeille",4,0,2,-0.5
"2642","I5","F",19,"Imagery","Studied","Accident",4,1,-1,-0.5
"2643","I5","F",19,"Imagery","Studied","Alcool",4,1,-1,-0.5
"2644","I5","F",19,"Imagery","Studied","Amende",4,1,-1,-0.5
"2645","I5","F",19,"Imagery","Unstudied","Arbre",3,-1,-1,-0.5
"2646","I5","F",19,"Imagery","Unstudied","Argent",2,-1,-1,-0.5
"2647","I5","F",19,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"2648","I5","F",19,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"2649","I5","F",19,"Imagery","Studied","Barrique",3,1,-1,-0.5
"2650","I5","F",19,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"2651","I5","F",19,"Imagery","Studied","Botte",4,1,-1,-0.5
"2652","I5","F",19,"Imagery","Studied","Bureau",4,1,-1,-0.5
"2653","I5","F",19,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"2654","I5","F",19,"Imagery","Studied","Chaise",4,1,-1,-0.5
"2655","I5","F",19,"Imagery","Studied","Chalet",4,1,-1,-0.5
"2656","I5","F",19,"Imagery","Lure","Chaussure",3,0,2,-0.5
"2657","I5","F",19,"Imagery","Unstudied","Chêne",2,-1,-1,-0.5
"2658","I5","F",19,"Imagery","Studied","Clé",4,1,-1,-0.5
"2659","I5","F",19,"Imagery","Studied","Clocher",4,1,-1,-0.5
"2660","I5","F",19,"Imagery","Studied","Couverture",4,1,-1,-0.5
"2661","I5","F",19,"Imagery","Studied","Croix",4,1,-1,-0.5
"2662","I5","F",19,"Imagery","Lure","Eglise",4,0,2,-0.5
"2663","I5","F",19,"Imagery","Lure","Fauteuil",2,0,2,-0.5
"2664","I5","F",19,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"2665","I5","F",19,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"2666","I5","F",19,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"2667","I5","F",19,"Imagery","Unstudied","Forêt",3,-1,-1,-0.5
"2668","I5","F",19,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"2669","I5","F",19,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"2670","I5","F",19,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"2671","I5","F",19,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"2672","I5","F",19,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"2673","I5","F",19,"Imagery","Lure","Laine",4,0,2,-0.5
"2674","I5","F",19,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"2675","I5","F",19,"Imagery","Studied","Luge",4,1,-1,-0.5
"2676","I5","F",19,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"2677","I5","F",19,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"2678","I5","F",19,"Imagery","Studied","Miel",4,1,-1,-0.5
"2679","I5","F",19,"Imagery","Studied","Moteur",4,1,-1,-0.5
"2680","I5","F",19,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"2681","I5","F",19,"Imagery","Studied","Mouton",4,1,-1,-0.5
"2682","I5","F",19,"Imagery","Lure","Neige",4,0,2,-0.5
"2683","I5","F",19,"Imagery","Studied","Nid",1,1,-1,-0.5
"2684","I5","F",19,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"2685","I5","F",19,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"2686","I5","F",19,"Imagery","Studied","Pied",4,1,-1,-0.5
"2687","I5","F",19,"Imagery","Lure","Porte",2,0,2,-0.5
"2688","I5","F",19,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"2689","I5","F",19,"Imagery","Studied","Reine",4,1,-1,-0.5
"2690","I5","F",19,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"2691","I5","F",19,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"2692","I5","F",19,"Imagery","Studied","Semelle",4,1,-1,-0.5
"2693","I5","F",19,"Imagery","Studied","Seuil",4,1,-1,-0.5
"2694","I5","F",19,"Imagery","Studied","Ski",4,1,-1,-0.5
"2695","I5","F",19,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"2696","I5","F",19,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"2697","I5","F",19,"Imagery","Studied","Tricot",4,1,-1,-0.5
"2698","I5","F",19,"Imagery","Lure","Vin",3,0,2,-0.5
"2699","I5","F",19,"Imagery","Lure","Voiture",1,0,2,-0.5
"2700","I5","F",19,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"2701","I6","F",20,"Imagery","Lure","Abeille",2,0,2,-0.5
"2702","I6","F",20,"Imagery","Studied","Accident",4,1,-1,-0.5
"2703","I6","F",20,"Imagery","Studied","Alcool",4,1,-1,-0.5
"2704","I6","F",20,"Imagery","Studied","Amende",4,1,-1,-0.5
"2705","I6","F",20,"Imagery","Unstudied","Arbre",2,-1,-1,-0.5
"2706","I6","F",20,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"2707","I6","F",20,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"2708","I6","F",20,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"2709","I6","F",20,"Imagery","Studied","Barrique",4,1,-1,-0.5
"2710","I6","F",20,"Imagery","Unstudied","Bois",2,-1,-1,-0.5
"2711","I6","F",20,"Imagery","Studied","Botte",4,1,-1,-0.5
"2712","I6","F",20,"Imagery","Studied","Bureau",4,1,-1,-0.5
"2713","I6","F",20,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"2714","I6","F",20,"Imagery","Studied","Chaise",4,1,-1,-0.5
"2715","I6","F",20,"Imagery","Studied","Chalet",4,1,-1,-0.5
"2716","I6","F",20,"Imagery","Lure","Chaussure",1,0,2,-0.5
"2717","I6","F",20,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"2718","I6","F",20,"Imagery","Studied","Clé",4,1,-1,-0.5
"2719","I6","F",20,"Imagery","Studied","Clocher",4,1,-1,-0.5
"2720","I6","F",20,"Imagery","Studied","Couverture",4,1,-1,-0.5
"2721","I6","F",20,"Imagery","Studied","Croix",4,1,-1,-0.5
"2722","I6","F",20,"Imagery","Lure","Eglise",4,0,2,-0.5
"2723","I6","F",20,"Imagery","Lure","Fauteuil",1,0,2,-0.5
"2724","I6","F",20,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"2725","I6","F",20,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"2726","I6","F",20,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"2727","I6","F",20,"Imagery","Unstudied","Forêt",1,-1,-1,-0.5
"2728","I6","F",20,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"2729","I6","F",20,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"2730","I6","F",20,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"2731","I6","F",20,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"2732","I6","F",20,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"2733","I6","F",20,"Imagery","Lure","Laine",1,0,2,-0.5
"2734","I6","F",20,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"2735","I6","F",20,"Imagery","Studied","Luge",4,1,-1,-0.5
"2736","I6","F",20,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"2737","I6","F",20,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"2738","I6","F",20,"Imagery","Studied","Miel",4,1,-1,-0.5
"2739","I6","F",20,"Imagery","Studied","Moteur",4,1,-1,-0.5
"2740","I6","F",20,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"2741","I6","F",20,"Imagery","Studied","Mouton",4,1,-1,-0.5
"2742","I6","F",20,"Imagery","Lure","Neige",2,0,2,-0.5
"2743","I6","F",20,"Imagery","Studied","Nid",4,1,-1,-0.5
"2744","I6","F",20,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"2745","I6","F",20,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"2746","I6","F",20,"Imagery","Studied","Pied",4,1,-1,-0.5
"2747","I6","F",20,"Imagery","Lure","Porte",2,0,2,-0.5
"2748","I6","F",20,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"2749","I6","F",20,"Imagery","Studied","Reine",4,1,-1,-0.5
"2750","I6","F",20,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"2751","I6","F",20,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"2752","I6","F",20,"Imagery","Studied","Semelle",4,1,-1,-0.5
"2753","I6","F",20,"Imagery","Studied","Seuil",4,1,-1,-0.5
"2754","I6","F",20,"Imagery","Studied","Ski",4,1,-1,-0.5
"2755","I6","F",20,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"2756","I6","F",20,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"2757","I6","F",20,"Imagery","Studied","Tricot",4,1,-1,-0.5
"2758","I6","F",20,"Imagery","Lure","Vin",2,0,2,-0.5
"2759","I6","F",20,"Imagery","Lure","Voiture",1,0,2,-0.5
"2760","I6","F",20,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"2761","I7","F",18,"Imagery","Lure","Abeille",1,0,2,-0.5
"2762","I7","F",18,"Imagery","Studied","Accident",4,1,-1,-0.5
"2763","I7","F",18,"Imagery","Studied","Alcool",4,1,-1,-0.5
"2764","I7","F",18,"Imagery","Studied","Amende",4,1,-1,-0.5
"2765","I7","F",18,"Imagery","Unstudied","Arbre",4,-1,-1,-0.5
"2766","I7","F",18,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"2767","I7","F",18,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"2768","I7","F",18,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"2769","I7","F",18,"Imagery","Studied","Barrique",4,1,-1,-0.5
"2770","I7","F",18,"Imagery","Unstudied","Bois",2,-1,-1,-0.5
"2771","I7","F",18,"Imagery","Studied","Botte",4,1,-1,-0.5
"2772","I7","F",18,"Imagery","Studied","Bureau",4,1,-1,-0.5
"2773","I7","F",18,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"2774","I7","F",18,"Imagery","Studied","Chaise",4,1,-1,-0.5
"2775","I7","F",18,"Imagery","Studied","Chalet",4,1,-1,-0.5
"2776","I7","F",18,"Imagery","Lure","Chaussure",3,0,2,-0.5
"2777","I7","F",18,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"2778","I7","F",18,"Imagery","Studied","Clé",4,1,-1,-0.5
"2779","I7","F",18,"Imagery","Studied","Clocher",4,1,-1,-0.5
"2780","I7","F",18,"Imagery","Studied","Couverture",4,1,-1,-0.5
"2781","I7","F",18,"Imagery","Studied","Croix",4,1,-1,-0.5
"2782","I7","F",18,"Imagery","Lure","Eglise",4,0,2,-0.5
"2783","I7","F",18,"Imagery","Lure","Fauteuil",4,0,2,-0.5
"2784","I7","F",18,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"2785","I7","F",18,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"2786","I7","F",18,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"2787","I7","F",18,"Imagery","Unstudied","Forêt",3,-1,-1,-0.5
"2788","I7","F",18,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"2789","I7","F",18,"Imagery","Unstudied","Fusil",2,-1,-1,-0.5
"2790","I7","F",18,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"2791","I7","F",18,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"2792","I7","F",18,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"2793","I7","F",18,"Imagery","Lure","Laine",1,0,2,-0.5
"2794","I7","F",18,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"2795","I7","F",18,"Imagery","Studied","Luge",4,1,-1,-0.5
"2796","I7","F",18,"Imagery","Unstudied","Métal",2,-1,-1,-0.5
"2797","I7","F",18,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"2798","I7","F",18,"Imagery","Studied","Miel",4,1,-1,-0.5
"2799","I7","F",18,"Imagery","Studied","Moteur",4,1,-1,-0.5
"2800","I7","F",18,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"2801","I7","F",18,"Imagery","Studied","Mouton",4,1,-1,-0.5
"2802","I7","F",18,"Imagery","Lure","Neige",2,0,2,-0.5
"2803","I7","F",18,"Imagery","Studied","Nid",4,1,-1,-0.5
"2804","I7","F",18,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"2805","I7","F",18,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"2806","I7","F",18,"Imagery","Studied","Pied",4,1,-1,-0.5
"2807","I7","F",18,"Imagery","Lure","Porte",4,0,2,-0.5
"2808","I7","F",18,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"2809","I7","F",18,"Imagery","Studied","Reine",4,1,-1,-0.5
"2810","I7","F",18,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"2811","I7","F",18,"Imagery","Unstudied","Savon",2,-1,-1,-0.5
"2812","I7","F",18,"Imagery","Studied","Semelle",4,1,-1,-0.5
"2813","I7","F",18,"Imagery","Studied","Seuil",4,1,-1,-0.5
"2814","I7","F",18,"Imagery","Studied","Ski",4,1,-1,-0.5
"2815","I7","F",18,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"2816","I7","F",18,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"2817","I7","F",18,"Imagery","Studied","Tricot",4,1,-1,-0.5
"2818","I7","F",18,"Imagery","Lure","Vin",2,0,2,-0.5
"2819","I7","F",18,"Imagery","Lure","Voiture",4,0,2,-0.5
"2820","I7","F",18,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"2821","I8","F",22,"Imagery","Lure","Abeille",1,0,2,-0.5
"2822","I8","F",22,"Imagery","Studied","Accident",4,1,-1,-0.5
"2823","I8","F",22,"Imagery","Studied","Alcool",4,1,-1,-0.5
"2824","I8","F",22,"Imagery","Studied","Amende",4,1,-1,-0.5
"2825","I8","F",22,"Imagery","Unstudied","Arbre",4,-1,-1,-0.5
"2826","I8","F",22,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"2827","I8","F",22,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"2828","I8","F",22,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"2829","I8","F",22,"Imagery","Studied","Barrique",4,1,-1,-0.5
"2830","I8","F",22,"Imagery","Unstudied","Bois",2,-1,-1,-0.5
"2831","I8","F",22,"Imagery","Studied","Botte",4,1,-1,-0.5
"2832","I8","F",22,"Imagery","Studied","Bureau",4,1,-1,-0.5
"2833","I8","F",22,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
"2834","I8","F",22,"Imagery","Studied","Chaise",4,1,-1,-0.5
"2835","I8","F",22,"Imagery","Studied","Chalet",4,1,-1,-0.5
"2836","I8","F",22,"Imagery","Lure","Chaussure",1,0,2,-0.5
"2837","I8","F",22,"Imagery","Unstudied","Chêne",1,-1,-1,-0.5
"2838","I8","F",22,"Imagery","Studied","Clé",4,1,-1,-0.5
"2839","I8","F",22,"Imagery","Studied","Clocher",4,1,-1,-0.5
"2840","I8","F",22,"Imagery","Studied","Couverture",4,1,-1,-0.5
"2841","I8","F",22,"Imagery","Studied","Croix",4,1,-1,-0.5
"2842","I8","F",22,"Imagery","Lure","Eglise",4,0,2,-0.5
"2843","I8","F",22,"Imagery","Lure","Fauteuil",1,0,2,-0.5
"2844","I8","F",22,"Imagery","Studied","Fenêtre",4,1,-1,-0.5
"2845","I8","F",22,"Imagery","Unstudied","Feu",1,-1,-1,-0.5
"2846","I8","F",22,"Imagery","Unstudied","Flamme",1,-1,-1,-0.5
"2847","I8","F",22,"Imagery","Unstudied","Forêt",1,-1,-1,-0.5
"2848","I8","F",22,"Imagery","Unstudied","Fumée",1,-1,-1,-0.5
"2849","I8","F",22,"Imagery","Unstudied","Fusil",1,-1,-1,-0.5
"2850","I8","F",22,"Imagery","Unstudied","Gare",1,-1,-1,-0.5
"2851","I8","F",22,"Imagery","Unstudied","Incendie",1,-1,-1,-0.5
"2852","I8","F",22,"Imagery","Studied","Ivresse",4,1,-1,-0.5
"2853","I8","F",22,"Imagery","Lure","Laine",1,0,2,-0.5
"2854","I8","F",22,"Imagery","Unstudied","Lavande",1,-1,-1,-0.5
"2855","I8","F",22,"Imagery","Studied","Luge",4,1,-1,-0.5
"2856","I8","F",22,"Imagery","Unstudied","Métal",1,-1,-1,-0.5
"2857","I8","F",22,"Imagery","Unstudied","Métro",1,-1,-1,-0.5
"2858","I8","F",22,"Imagery","Studied","Miel",4,1,-1,-0.5
"2859","I8","F",22,"Imagery","Studied","Moteur",4,1,-1,-0.5
"2860","I8","F",22,"Imagery","Unstudied","Mousse",1,-1,-1,-0.5
"2861","I8","F",22,"Imagery","Studied","Mouton",4,1,-1,-0.5
"2862","I8","F",22,"Imagery","Lure","Neige",1,0,2,-0.5
"2863","I8","F",22,"Imagery","Studied","Nid",4,1,-1,-0.5
"2864","I8","F",22,"Imagery","Unstudied","Or",1,-1,-1,-0.5
"2865","I8","F",22,"Imagery","Studied","Pantoufle",4,1,-1,-0.5
"2866","I8","F",22,"Imagery","Studied","Pied",4,1,-1,-0.5
"2867","I8","F",22,"Imagery","Lure","Porte",1,0,2,-0.5
"2868","I8","F",22,"Imagery","Studied","Prêtre",4,1,-1,-0.5
"2869","I8","F",22,"Imagery","Studied","Reine",4,1,-1,-0.5
"2870","I8","F",22,"Imagery","Unstudied","Salaire",1,-1,-1,-0.5
"2871","I8","F",22,"Imagery","Unstudied","Savon",1,-1,-1,-0.5
"2872","I8","F",22,"Imagery","Studied","Semelle",4,1,-1,-0.5
"2873","I8","F",22,"Imagery","Studied","Seuil",4,1,-1,-0.5
"2874","I8","F",22,"Imagery","Studied","Ski",4,1,-1,-0.5
"2875","I8","F",22,"Imagery","Unstudied","Soldat",1,-1,-1,-0.5
"2876","I8","F",22,"Imagery","Unstudied","Train",1,-1,-1,-0.5
"2877","I8","F",22,"Imagery","Studied","Tricot",4,1,-1,-0.5
"2878","I8","F",22,"Imagery","Lure","Vin",1,0,2,-0.5
"2879","I8","F",22,"Imagery","Lure","Voiture",4,0,2,-0.5
"2880","I8","F",22,"Imagery","Unstudied","Wagon",1,-1,-1,-0.5
"2881","I9","F",20,"Imagery","Lure","Abeille",3,0,2,-0.5
"2882","I9","F",20,"Imagery","Studied","Accident",4,1,-1,-0.5
"2883","I9","F",20,"Imagery","Studied","Alcool",4,1,-1,-0.5
"2884","I9","F",20,"Imagery","Studied","Amende",4,1,-1,-0.5
"2885","I9","F",20,"Imagery","Unstudied","Arbre",3,-1,-1,-0.5
"2886","I9","F",20,"Imagery","Unstudied","Argent",1,-1,-1,-0.5
"2887","I9","F",20,"Imagery","Unstudied","Armée",1,-1,-1,-0.5
"2888","I9","F",20,"Imagery","Unstudied","Bain",1,-1,-1,-0.5
"2889","I9","F",20,"Imagery","Studied","Barrique",4,1,-1,-0.5
"2890","I9","F",20,"Imagery","Unstudied","Bois",1,-1,-1,-0.5
"2891","I9","F",20,"Imagery","Studied","Botte",4,1,-1,-0.5
"2892","I9","F",20,"Imagery","Studied","Bureau",4,1,-1,-0.5
"2893","I9","F",20,"Imagery","Unstudied","Canon",1,-1,-1,-0.5
